File,Total Time,Z3 Time,Fuzzer Time,Status
57_test2.json,0.0,0.0045795440673828125,20.230613946914673,UNSAT
16_test2.json,0.0,0.003540515899658203,20.23031783103943,UNSAT
71_test3.json,0.0,0.35192036628723145,20.23075008392334,UNSAT
62_test4.json,0.0,0.004208087921142578,20.229824781417847,UNSAT
13_test000008.json,0.0,0.0032236576080322266,0.0,UNSAT
67_test3.json,0.0,0.003903627395629883,20.229691743850708,UNSAT
70_test4.json,0.0,0.004517078399658203,20.230511903762817,UNSAT
6_test000030.json,0.0,0.0053043365478515625,20.23008108139038,UNSAT
47_test000013.json,0.0,0.004213809967041016,20.23075842857361,UNSAT
63_test3.json,0.0,0.35584163665771484,20.23008966445923,UNSAT
66_test4.json,0.0,0.0039637088775634766,20.229583740234375,UNSAT
8_test000010.json,0.0,0.003539562225341797,20.23011612892151,UNSAT
41_test000032.json,0.0,0.0057141780853271484,20.229892015457153,UNSAT
2_path1.json,600.0,600.0,0.0,UNKNOWN
19_test6.json,0.0,0.006554603576660156,20.23016357421875,UNSAT
44_test000009.json,0.0,0.003458261489868164,20.22989797592163,UNSAT
64_test1.json,0.0,0.004897594451904297,20.229002952575684,UNSAT
53_test000032.json,0.0,0.005734443664550781,20.22971510887146,UNSAT
28_vlsat3_j02.json,0.0,0.1668226718902588,3.0318024158477783,UNSAT
38_test000010.json,0.0,0.0039784908294677734,20.230014324188232,UNSAT
50_test000010.json,0.0,0.0035085678100585938,20.229482889175415,UNSAT
42_test000012.json,0.0,0.004194736480712891,20.23141574859619,UNSAT
26_max_3.json,600.0,600.0,0.0,UNKNOWN
10_test000031.json,0.0,0.004715919494628906,20.231034994125366,UNSAT
27_vlsat3_d57.json,0.0,0.12140154838562012,22.02726721763611,UNSAT
55_test000009.json,0.0,0.0031862258911132812,20.230419158935547,UNSAT
29_max_4.json,600.0,600.0,0.0,UNKNOWN
75_test1.json,20.236204385757446,0.0054891109466552734,20.23035168647766,UNSAT
30_max_5.json,600.0,600.0,0.0,UNKNOWN
40_test000031.json,0.0,0.0051746368408203125,20.231306314468384,UNSAT
58_test3.json,0.0,0.004916191101074219,20.22959876060486,UNSAT
72_test1.json,20.5762779712677,0.012882709503173828,20.56290864944458,UNSAT
36_test000030.json,0.0,0.005023479461669922,20.229379892349243,UNSAT
11_test000032.json,0.0,0.0049746036529541016,20.230029344558716,UNSAT
31_max_6.json,600.0,600.0,0.0,UNKNOWN
18_test4.json,0.0,0.0058095455169677734,20.229978322982788,UNSAT
24_test2.json,0.0,0.004994869232177734,20.229918241500854,UNSAT
74_test3.json,20.234732389450073,0.00406336784362793,20.23030972480774,UNSAT
25_max_2.json,600.0,600.0,0.0,UNKNOWN
52_test000031.json,0.0,0.00536346435546875,20.230875492095947,UNSAT
5_test000013.json,0.0,0.004802703857421875,20.22995090484619,UNSAT
9_test000011.json,0.0,0.003490447998046875,20.23016858100891,UNSAT
39_test000011.json,0.0,0.003937959671020508,20.23051166534424,UNSAT
4_test000034.json,0.0,0.006292104721069336,20.230622053146362,UNSAT
33_test000033.json,0.0,0.0062999725341796875,20.2301504611969,UNSAT
73_test2.json,20.233802795410156,0.003537893295288086,20.22987127304077,UNSAT
78_traffic_e7_348.ec.json,0.8163752555847168,0.014211654663085938,0.0,UNSAT
12_test000012.json,0.0,0.004359006881713867,20.23126244544983,UNSAT
51_test000011.json,0.0,0.003566741943359375,20.22905421257019,UNSAT
20_test3.json,0.0,0.005828857421875,20.231293439865112,UNSAT
77_prime.oracle.json,20.235828638076782,0.0036187171936035156,20.23186731338501,UNSAT
21_test4.json,0.0,0.006227254867553711,20.230543613433838,UNSAT
15_test1.json,0.0,0.0035889148712158203,20.230120420455933,UNSAT
34_test000034.json,0.0,0.006247997283935547,20.23045516014099,UNSAT
65_test2.json,0.0,0.003515958786010742,20.229270458221436,UNSAT
60_test6.json,0.0,0.006662130355834961,20.229906797409058,UNSAT
54_test000012.json,0.0,0.00391077995300293,20.23008918762207,UNSAT
23_test1.json,0.0,0.003652334213256836,20.229696035385132,UNSAT
69_test2.json,0.0,0.0034987926483154297,20.23025631904602,UNSAT
76_f82f64d707e960e38d22a06001b2747c750fe7af.json,600.0,600.0,0.0,UNKNOWN
14_test000009.json,0.0,0.003208160400390625,20.23123526573181,UNSAT
1_absx.json,0.0,0.004056453704833984,40.449291467666626,UNSAT
32_max_12.json,600.0,600.0,0.0,UNKNOWN
49_test000035.json,0.0,0.00637054443359375,20.230172157287598,UNSAT
35_test000013.json,0.0,0.0047435760498046875,20.230626821517944,UNSAT
22_test6.json,0.0,0.007078647613525391,20.22940158843994,UNSAT
68_test1.json,0.0,0.005479574203491211,20.229576110839844,UNSAT
17_test3.json,0.0,0.0038938522338867188,20.230183839797974,UNSAT
45_test000033.json,0.0,0.005540370941162109,20.230303287506104,UNSAT
61_test2.json,0.0,0.7908360958099365,20.71302366256714,UNSAT
48_test000030.json,0.0,0.004994630813598633,20.23026967048645,UNSAT
59_test4.json,0.0,0.0057561397552490234,20.22948169708252,UNSAT
7_test000035.json,0.0,0.006087541580200195,20.229334831237793,UNSAT
3_test000033.json,0.0,0.005965709686279297,20.23007345199585,UNSAT
37_test000035.json,0.0,0.00692296028137207,20.22988486289978,UNSAT
46_test000034.json,0.0,0.0057370662689208984,20.230729818344116,UNSAT
43_test000008.json,0.0,0.0035309791564941406,20.22982621192932,UNSAT
56_test1.json,0.0,0.0035352706909179688,20.229629278182983,UNSAT
