File,Total Time,Z3 Time,Fuzzer Time,Status
57_test2.json,29.23174214363098,0.15772581100463867,20.229302644729614,UNSAT
16_test2.json,25.815656423568726,0.11603736877441406,20.228593111038208,UNSAT
71_test3.json,34.82562327384949,0.3904547691345215,20.228328943252563,UNSAT
62_test4.json,41.015491008758545,0.5051226615905762,20.228568077087402,UNSAT
13_test000008.json,0.0018968582153320312,0.0016884803771972656,0.0,UNSAT
67_test3.json,34.79281830787659,0.38915586471557617,20.228700399398804,UNSAT
70_test4.json,62.07916235923767,0.9921543598175049,40.462650299072266,UNSAT
6_test000030.json,25.71797776222229,0.1218559741973877,20.226361989974976,UNSAT
47_test000013.json,26.53129291534424,0.1341867446899414,20.229135036468506,UNSAT
63_test3.json,32.10817790031433,0.3248581886291504,20.229974031448364,UNSAT
66_test4.json,29.97072672843933,0.26183152198791504,20.227872610092163,UNSAT
8_test000010.json,26.530741691589355,0.13193726539611816,20.228413820266724,UNSAT
41_test000032.json,29.154310703277588,0.15495967864990234,20.229305744171143,UNSAT
2_path1.json,600.0,600.0,0.0,UNKNOWN
19_test6.json,25.939831018447876,0.12224292755126953,20.22825026512146,UNSAT
44_test000009.json,26.878825902938843,0.15323948860168457,20.228895902633667,UNSAT
64_test1.json,105.24250078201294,2.0788235664367676,20.218547821044922,UNSAT
53_test000032.json,26.19708776473999,0.12382626533508301,20.228577852249146,UNSAT
28_vlsat3_j02.json,600.0,600.0,0.0,UNKNOWN
38_test000010.json,26.01505160331726,0.12263298034667969,20.229410648345947,UNSAT
50_test000010.json,47.02490234375,0.13622546195983887,40.44884490966797,UNSAT
42_test000012.json,24.155818223953247,0.06733155250549316,20.22886633872986,UNSAT
26_max_3.json,93.05657815933228,0.3885648250579834,80.8817949295044,UNSAT
10_test000031.json,25.88545870780945,0.1145467758178711,20.228291273117065,UNSAT
27_vlsat3_d57.json,600.0,600.0,0.0,UNKNOWN
55_test000009.json,27.22280764579773,0.16369414329528809,20.22921061515808,UNSAT
29_max_4.json,600.0,600.0,0.0,UNKNOWN
75_test1.json,30.39702534675598,0.29200243949890137,20.22809648513794,UNSAT
30_max_5.json,114.00474452972412,0.898308515548706,101.1240348815918,UNSAT
40_test000031.json,25.968600273132324,0.12318730354309082,20.2295880317688,UNSAT
58_test3.json,25.544298887252808,0.10825085639953613,20.228010892868042,UNSAT
72_test1.json,38.86972713470459,0.5002079010009766,20.22828960418701,UNSAT
